"Ligand"	"V-OH2"	"S"	"R-OH2"	"G-OH2"	"W1-OH2"	"W2-OH2"	"W3-OH2"	"W4-OH2"	"W5-OH2"	"W6-OH2"	"W7-OH2"	"W8-OH2"	"BV11-OH2"	"BV21-OH2"	"BV31-OH2 "	"BV12-OH2 "	"BV22-OH2 "	"BV32-OH2 "	"Iw1-OH2 "	"Iw2-OH2 "	"Iw3-OH2 "	"Iw4-OH2"	"Iw5-OH2"	"Iw6-OH2"	"Iw7-OH2"	"Iw8-OH2"	"Cw1-OH2"	"Cw2-OH2"	"Cw3-OH2"	"Cw4-OH2"	"Cw5-OH2"	"Cw6-OH2"	"Cw7-OH2"	"Emin1-OH2"	"Emin2-OH2 "	"Emin3-OH2 "	"D12-OH2"	"D13-OH2"	"D23-OH2"	"D1-DRY"	"D2-DRY"	"D3-DRY"	"D4-DRY"	"D5-DRY"	"D6-DRY"	"D7-DRY"	"D8-DRY"	"BV11-DRY"	"BV21-DRY"	"BV31-DRY"	"BV12-DRY"	"BV22-DRY"	"BV32-DRY"	"ID1-DRY"	"ID2-DRY"	"ID3-DRY"	"ID4-DRY"	"ID5-DRY"	"ID6-DRY"	"ID7-DRY"	"ID8-DRY"	"Emin1-DRYs"	"Emin2-DRY"	"Emin3-DRY"	"D12-DRY"	"D13-DRY"	"D23-DRY"	"HL1"	"HL2"	"A"	"CP"	"W1-O"	"W2-O"	"W3-O"	"W4-O"	"W5-O"	"W6-O"	"W7-O"	"HB1-O"	"HB2-O"	"HB3-O"	"HB4-O"	"HB5-O"	"HB6-O"	"HB7-O"	"HB8-O"	"W1-BOTH"	"W2-BOTH"	"W3-BOTH"	"W4-BOTH"	"W5-BOTH"	"W1-O::"	"W2-O::"	"W3-O::"	"W4-O::"	"W5-O::"	"W6-O::"	"W7-O::"	"W8-O::"	"HB1-O::"	"HB2-O::"	"HB3-O::"	"HB4-O::"	"HB5-O::"	"HB6-O::"	"HB7-O::"	"HB8-O::"	"POL"	"Elon"	"EEFR"	"DIFF"	"Volsurf_LogP"	"MW"	"W1-N1"	"W2-N1"	"W3-N1"	"W4-N1"	"W5-N1"	"W6-N1"	"W7-N1"	"W8-N1"	"W1-N:="	"W2-N:="	"W3-N:="	"W4-N:="	"W5-N:="	"W6-N:="	"W7-N:="	"W8-N:="	"W1-N3+"	"W2-N3+"	"W3-N3+"	"W1-O-"	"W2-O-"	"W3-O-"
"smallMol_556"	"2224.5"	"1373.08"	22647	42036	"2934.12"	"1795.88"	"919.25"	"353.75"	"157.5"	"53.88"	"14.75"	45658	"136.12"	"106.62"	"75.38"	"39.12"	"27.75"	"14.25"	0	"0.01"	"0.02"	"0.03"	"0.07"	"0.15"	"0.2"	"0.28"	41671	11324	"0.67"	"0.26"	"0.11"	"0.04"	"0.01"	46174	46174	27150	13728	30103	21033	"366.5"	"182.75"	"110.75"	"71.5"	46	"35.62"	40169	17	31	"27.38"	"15.88"	15	39946	27515	11444	32051	"19.33"	"26.43"	"32.29"	"34.77"	"42.21"	45	27426	25965	23408	39893	15615	"23.54"	15342	"0.75"	33970	22341	"5602.62"	1564	"282.88"	22981	45689	0	0	"-2668.5"	"231.88"	"636.38"	"341.12"	"155.25"	"53.88"	"14.75"	45658	28	22890	40151	39934	0	"15271.75"	3714	"1458.62"	"253.88"	"28.75"	32387	45717	45658	"-12337.62"	"-1918.12"	"-539.38"	"99.88"	"128.75"	44	39944	0	"110.23"	"20.62"	44562	"-0.56"	29037	"1029.28"	"2314.75"	1496	"952.12"	"441.38"	"230.25"	120	"45.5"	"5.38"	2371	"1215.12"	"417.12"	"81.12"	"35.12"	"16.88"	"6.12"	"0.12"	"449.5"	"114.38"	"17.25"	"89.38"	"11.5"	0
"smallMol_557"	808	"532.96"	18994	15707	"1419.88"	"959.88"	"573.38"	"254.38"	"126.88"	"51.75"	"17.88"	2	"131.75"	116	"103.5"	40	"31.75"	"23.62"	"0.11"	"0.18"	"0.27"	"0.44"	"0.62"	"0.96"	14246	33604	24139	40026	40026	"0.48"	"0.24"	"0.1"	"0.03"	30103	14032	46874	44682	24108	39876	"191.12"	"94.88"	"51.5"	"36.25"	"26.75"	40169	"17.25"	"13.62"	"40.88"	22678	45689	26	"0.38"	"0.25"	"15.46"	"17.27"	"37.14"	"53.64"	"73.69"	"79.77"	"90.89"	"91.07"	39816	40058	23043	35217	"0.87"	39851	16834	15707	34366	46023	"1113.38"	"509.62"	"173.75"	"46.5"	"18.75"	40154	40148	"306.5"	"450.25"	"399.62"	"207.88"	"108.12"	"44.62"	"16.75"	2	"15.62"	5	39934	"0.25"	"0.25"	"1632.88"	"940.88"	"438.62"	"108.75"	40178	45931	45717	"0.25"	-213	19	"134.75"	"145.62"	"95.75"	"41.5"	"14.62"	27395	"39.75"	40007	39995	"0.66"	39995	"401.44"	"1854.12"	"1072.5"	"573.5"	"214.38"	"110.5"	"55.5"	"19.38"	"1.62"	"1940.88"	"1022.75"	"378.62"	"53.88"	"14.75"	"4.12"	"0.12"	0	"264.25"	"50.88"	"0.25"	"73.75"	"2.5"	0
"smallMol_558"	"573.12"	"424.91"	12785	16072	"1301.75"	1103	"742.75"	"360.12"	"193.38"	"96.62"	37	40156	"126.12"	108	"106.88"	"35.62"	"34.88"	"33.12"	"0.06"	"0.08"	"0.11"	"0.2"	"0.31"	"0.44"	"0.66"	39965	39967	39966	27395	"0.85"	"0.46"	"0.23"	"0.09"	23559	21367	44743	"0.87"	26390	43191	58	30	"23.62"	39951	"14.75"	39944	39942	14062	"23.62"	0	0	"14.75"	0	0	"68.24"	"106.43"	"122.75"	"141.32"	"156.58"	"175.29"	"187.15"	"207.81"	40058	32174	30713	44562	"0.71"	21186	43678	44682	27851	"0.16"	"1102.25"	"744.25"	"384.88"	"161.62"	"76.88"	"29.88"	39939	"199.5"	"358.75"	"357.88"	"198.5"	"116.5"	"66.75"	39963	22859	39953	22920	39938	27426	1	"1401.12"	996	"591.5"	"231.5"	"108.12"	50	"16.25"	45717	"-99.38"	107	"151.25"	"128.62"	"85.25"	"46.62"	"20.75"	32264	"27.39"	"16.46"	39995	"0.63"	"-2.92"	"297.27"	"1000.88"	"811.12"	"607.5"	"289.88"	"155.88"	"74.88"	"23.12"	"0.88"	"953.5"	"531.25"	"239.38"	"61.75"	"17.38"	"8.25"	"2.38"	"0.5"	288	"50.38"	0	"77.12"	"6.38"	"0.25"
"smallMol_559"	"679.5"	"451.65"	39934	12055	"1009.62"	"516.38"	"237.12"	"93.38"	"52.88"	"27.62"	12	1	"114.75"	"88.12"	22828	40177	"22.75"	0	"0.09"	"0.21"	"0.43"	"0.76"	"0.94"	40057	46388	22647	45323	41640	"0.53"	"0.21"	"0.12"	"0.06"	"0.03"	15493	40062	23743	23468	44470	40154	"277.38"	"140.25"	"68.38"	"41.75"	39957	"20.25"	"14.88"	22981	28	"16.62"	13971	45962	40158	"0.62"	"18.52"	"26.89"	"38.24"	"51.36"	"69.96"	"77.55"	"87.34"	"92.87"	32540	26696	35431	40124	39966	21002	"0.77"	"0.66"	33359	19025	786	"211.62"	"16.62"	0	0	0	0	"223.62"	"304.75"	"220.5"	"93.38"	"52.88"	"27.62"	12	1	27426	"0.5"	0	0	0	"1261.12"	"649.75"	212	17	0	0	0	0	"-251.5"	"-133.38"	40172	"76.38"	"52.88"	"27.62"	12	1	"33.82"	40038	1	"0.36"	39847	"296.41"	"2692.38"	"1829.62"	"1186.88"	"588.38"	"325.75"	166	"56.38"	6	"2752.75"	"1683.88"	"815.88"	"267.62"	"131.38"	"56.88"	"13.12"	"1.5"	601	"157.38"	"25.12"	"228.62"	"34.5"	"0.38"
"smallMol_560"	"391.88"	"301.64"	39873	46023	"1106.12"	"1043.38"	"723.12"	"409.25"	"246.25"	137	"56.62"	39949	171	"103.12"	"96.88"	"49.88"	"37.5"	"34.75"	"0.03"	"0.03"	"0.04"	"0.07"	"0.11"	"0.2"	"0.4"	"0.69"	24532	16862	39905	13150	"0.82"	"0.45"	"0.19"	23955	41487	22828	39849	34394	26390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"492.5"	274	0	0	"990.88"	"881.12"	"574.88"	"291.12"	"161.25"	"80.25"	27	"115.25"	"162.25"	"148.25"	"118.12"	85	"56.75"	"29.62"	45992	0	0	0	0	0	"1120.88"	"936.88"	"673.38"	"360.62"	"204.75"	"119.5"	"59.38"	39949	"-14.75"	"106.5"	"49.75"	"48.62"	"41.5"	39950	"-2.75"	0	"15.94"	16528	16438	"0.86"	"-4.17"	"235.07"	"2156.25"	"1648.62"	"1136.12"	"554.12"	"262.5"	"105.62"	"25.88"	"1.5"	"2100.25"	1247	620	"202.12"	"80.75"	"34.38"	"7.88"	"0.25"	"562.62"	"92.75"	"4.5"	"216.38"	"33.5"	"0.12"
"smallMol_561"	"1290.62"	"784.07"	23743	39965	"1585.38"	"801.88"	"352.75"	"143.5"	"75.62"	"38.75"	"15.25"	1	"142.5"	119	"36.5"	"41.5"	"32.62"	39934	"0.02"	"0.04"	"0.08"	"0.15"	"0.21"	"0.28"	"0.25"	"0.45"	39846	39845	"0.45"	"0.18"	"0.1"	"0.05"	"0.02"	39970	39819	18688	"13.55"	39857	16619	"375.88"	"131.25"	"53.75"	"19.25"	27576	39936	32143	45658	39937	39937	45748	40148	40148	1	39998	36404	"19.83"	"41.47"	"63.48"	"92.76"	"88.46"	"122.47"	13547	32509	28126	19176	23468	40155	14977	39815	31048	39815	"4482.75"	"1009.5"	"147.62"	27426	1	0	0	"-2897.38"	"-207.62"	"205.12"	"140.75"	"74.62"	"38.75"	"15.25"	1	14032	27395	"0.62"	0	0	"8748.88"	"2583.62"	"913.12"	126	39945	32143	13881	"0.62"	"-7163.5"	"-1781.75"	"-560.38"	39950	"63.12"	"36.88"	"13.88"	"0.38"	"64.15"	"18.47"	39814	"0.23"	17624	"572.87"	1302	"1020.88"	"771.12"	391	"214.38"	"105.25"	"31.62"	"2.38"	"1323.38"	"899.38"	"541.5"	"216.38"	"104.12"	"51.88"	"18.12"	"2.12"	374	"82.25"	"1.12"	"202.25"	"40.5"	"1.25"
"smallMol_562"	1002	"642.24"	20455	19360	"1552.88"	"997.25"	"513.12"	"233.88"	"124.5"	"61.5"	"18.25"	"0.25"	"182.38"	"180.12"	"134.62"	48	"43.75"	"32.75"	"0.08"	"0.14"	"0.24"	"0.36"	"0.45"	"0.5"	"0.69"	17168	15373	20090	"0.8"	"0.36"	"0.19"	"0.1"	"0.03"	39819	29707	21306	21155	"16.74"	30498	"287.5"	109	"58.88"	"24.62"	32417	22798	40150	39934	"19.62"	22981	4	13971	32203	"0.38"	"13.95"	15980	32782	26420	"13.22"	"19.68"	"19.93"	"44.21"	24504	39846	28126	44805	39936	40033	40119	39935	34394	44986	"1428.12"	"820.62"	"353.25"	"141.5"	"59.5"	27699	"0.12"	"124.75"	"176.62"	"159.88"	"92.38"	65	"49.75"	40165	"0.25"	22828	22706	13881	"0.38"	"0.12"	1902	"1229.5"	"628.5"	"195.5"	"85.62"	"30.38"	45689	0	"-349.12"	"-232.25"	"-115.38"	"38.38"	"38.88"	40178	16	"0.25"	"49.33"	"18.65"	40118	"0.17"	27089	"416.65"	"1327.38"	"929.88"	555	"248.38"	"111.5"	"41.25"	"13.12"	"1.38"	1369	"748.38"	"334.12"	"93.5"	"31.25"	14	"4.62"	"1.25"	292	"56.62"	"8.25"	"100.12"	"9.75"	"0.88"
"smallMol_563"	"1361.12"	"812.33"	24838	39965	"1754.38"	"890.12"	"374.75"	"156.88"	"84.12"	"41.75"	"16.25"	"0.88"	"145.75"	"126.5"	40	"43.88"	"35.12"	32203	"0.03"	"0.07"	"0.17"	"0.29"	"0.37"	"0.44"	"0.47"	"0.58"	42401	39814	"0.46"	"0.19"	"0.1"	"0.05"	"0.02"	40000	46174	34029	33420	27973	33298	"317.38"	"108.5"	"52.75"	40170	14185	7	5	40149	6	27515	45748	39934	13881	1	12754	"20.49"	39959	"34.99"	"41.75"	"50.01"	"72.32"	"115.21"	16469	13181	39905	40001	35217	31898	21551	29587	35156	17533	"4437.25"	"1035.75"	"124.88"	0	0	0	0	"-2682.88"	"-145.62"	"249.88"	"156.88"	"84.12"	"41.75"	"16.25"	"0.88"	40161	5	39934	"0.38"	0	"9536.5"	"2629.88"	"944.5"	102	45717	0	0	0	"-7782.12"	"-1739.75"	"-569.75"	"54.88"	"80.88"	"41.75"	"16.25"	"0.88"	"67.1"	"18.47"	39814	"0.22"	40121	"602.9"	"1516.75"	"985.88"	643	"269.75"	"124.25"	"48.88"	"13.62"	"1.25"	"1534.25"	"802.38"	"318.25"	"69.62"	"23.62"	11	"4.62"	"1.5"	"290.38"	"34.5"	0	"92.62"	"10.12"	"0.75"
"smallMol_564"	"613.5"	"443.95"	13881	15707	"1027.75"	"576.88"	"296.12"	"117.25"	"56.25"	"28.62"	45931	2	"125.62"	"75.75"	"43.88"	"34.25"	45931	39940	"0.09"	"0.17"	"0.25"	"0.41"	"0.56"	"0.69"	39934	42736	11355	39873	"0.67"	"0.26"	"0.13"	"0.06"	"0.02"	43282	40032	29677	45352	25355	31929	"214.38"	"100.88"	"57.12"	"37.75"	"23.75"	39952	22981	32356	"45.88"	8	22647	"22.38"	13881	0	32690	"28.91"	"52.69"	"71.12"	"91.63"	"97.97"	"121.84"	"135.21"	23774	16834	47150	21337	20121	12571	"0.98"	"0.76"	35462	21551	"822.5"	"351.88"	"115.75"	39	40163	39939	"0.25"	"205.25"	225	"180.38"	"78.25"	"40.12"	40169	10	2	"16.75"	32264	1	"0.25"	"0.12"	"1250.88"	"694.25"	"304.88"	"65.12"	40172	14185	40150	"0.12"	"-223.12"	"-117.38"	"-8.75"	"52.12"	40178	"17.25"	40154	32143	"27.38"	"13.65"	40118	"0.74"	42401	"235.33"	"1018.75"	"646.5"	"383.88"	175	"89.88"	43	"9.12"	0	"1098.25"	"779.75"	"484.62"	"207.38"	"95.38"	38	"8.62"	"2.25"	"160.25"	"22.25"	0	"179.75"	"28.62"	"2.12"
"smallMol_565"	"472.12"	"348.84"	12785	39873	"738.5"	364	"179.25"	"67.62"	"29.88"	"16.25"	45809	"0.75"	"111.88"	"63.38"	22678	"28.75"	40148	0	"0.06"	"0.15"	"0.29"	"0.6"	39873	46023	16803	21551	40149	39904	"0.51"	"0.19"	"0.09"	"0.05"	"0.02"	47270	46447	"0.85"	40031	34455	40151	195	"77.25"	"44.88"	"28.75"	"13.38"	32356	40152	39936	"43.5"	13881	0	"13.38"	0	0	27729	"26.15"	"27.45"	"33.46"	"45.49"	"73.42"	"115.2"	"171.19"	20486	35431	32509	"0.71"	28642	43282	"0.67"	"0.57"	19450	12479	"1288.5"	"318.5"	"31.38"	0	0	0	0	-550	"45.5"	"147.88"	"67.62"	"29.88"	"16.25"	45809	"0.75"	40163	27576	45717	40148	"0.5"	"3020.88"	876	"293.75"	"28.25"	0	0	0	0	"-2282.38"	-512	"-114.5"	"39.38"	"29.88"	"16.25"	45809	"0.75"	"18.43"	40033	42005	40057	18660	"181.21"	"1044.62"	"402.38"	"70.12"	0	0	0	0	0	"1149.75"	"531.12"	"148.5"	30	"13.62"	"8.12"	4	"1.88"	"3.5"	0	0	"33.25"	6	"1.12"
"smallMol_566"	"690.25"	"478.32"	16072	15707	"1021.88"	517	"267.75"	"118.12"	"60.38"	31	22951	22647	"124.38"	"78.12"	"33.25"	40	39945	40151	"0.07"	"0.15"	"0.27"	"0.46"	"0.67"	"0.86"	40026	45292	41671	40026	"0.56"	"0.25"	"0.13"	"0.06"	"0.02"	30834	31168	39845	42522	32629	27973	257	"92.62"	"45.75"	"21.75"	45901	14062	39937	32203	"32.88"	45778	39936	32356	"0.12"	"0.12"	"15.72"	"43.15"	"55.92"	"102.15"	"167.57"	"182.99"	"232.82"	"236.43"	24139	44958	44958	"0.71"	43282	16619	11689	15707	16163	"0.91"	"817.62"	"310.12"	"122.62"	"45.5"	"19.75"	27576	13881	"204.25"	"206.88"	"145.12"	"72.62"	"40.62"	"23.25"	45931	22647	"16.25"	27515	40149	"0.88"	"0.12"	"1281.75"	"679.25"	"270.5"	77	"33.5"	"14.38"	32234	"0.88"	"-259.88"	"-162.25"	"-2.75"	"41.12"	"26.88"	"16.62"	27546	"0.75"	39964	"13.87"	41275	"0.66"	16103	"263.38"	"1750.5"	"1265.25"	"774.88"	"339.12"	"151.12"	55	"11.62"	"0.12"	"1715.75"	"898.38"	"334.88"	"46.88"	18	"6.25"	"0.5"	0	"351.12"	"38.62"	0	"64.75"	"4.62"	0
"smallMol_567"	"789.62"	"549.36"	16072	19360	"1456.38"	"957.75"	"517.38"	211	"116.5"	"60.12"	"23.75"	32203	"145.88"	"110.25"	"88.62"	46	"37.25"	"16.88"	"0.13"	"0.21"	"0.35"	"0.61"	"0.81"	39965	44927	39904	23774	27030	"0.94"	"0.38"	"0.21"	"0.11"	"0.04"	24990	18050	39815	11505	14093	26816	"265.62"	"148.25"	"80.75"	"48.88"	"31.88"	"25.25"	"18.75"	"13.75"	"39.62"	24	14062	"14.88"	14093	39937	"40.75"	"54.59"	"54.2"	"64.23"	"72.76"	"94.53"	"111.16"	"131.34"	34731	26330	19756	45597	43070	12571	16072	44927	25355	39873	"1093.75"	"401.88"	54	22981	39937	13881	0	"362.62"	"555.88"	"463.38"	"198.38"	112	"58.75"	"23.75"	32203	"15.62"	5	"0.88"	0	0	"1709.38"	"928.88"	"387.5"	"37.12"	45901	3	"0.38"	0	-253	"28.88"	"129.88"	"173.88"	"107.25"	"57.12"	"23.38"	32203	"37.34"	"18.65"	40118	"0.25"	22313	"357.43"	"1541.62"	"1115.5"	"751.12"	"397.12"	"228.12"	"119.12"	"42.5"	"3.25"	"1567.75"	"1065.5"	"656.75"	284	"127.12"	"50.25"	"18.25"	2	"400.62"	108	"6.12"	"256.38"	"43.38"	"1.5"
"smallMol_568"	"757.12"	"500.05"	18629	14246	"1480.38"	1114	"684.75"	"307.75"	"155.75"	"59.25"	"16.88"	13881	"159.62"	"97.5"	"97.5"	"36.75"	"30.88"	"29.88"	"0.07"	"0.1"	"0.16"	"0.28"	"0.42"	"0.78"	12420	2	35096	44958	13516	"0.62"	"0.31"	"0.12"	"0.03"	23163	15128	17288	30042	24716	40160	"149.25"	80	"50.12"	40	33	27	"22.88"	"17.38"	33	39947	"0.88"	"22.38"	32387	"0.38"	"20.73"	"36.28"	"59.57"	"68.56"	"72.47"	"77.86"	"83.22"	"88.27"	40150	35096	33635	39850	"0.71"	39970	40120	17533	44958	"0.76"	"1112.25"	"607.88"	291	"102.62"	"44.38"	40163	22647	"368.12"	"506.12"	"393.75"	"205.12"	"111.38"	"43.12"	"15.25"	13881	"13.62"	39937	45658	"0.38"	"0.25"	"1573.38"	"973.75"	"528.5"	"178.62"	"73.12"	"30.38"	22828	"0.5"	-93	"140.25"	"156.25"	"129.12"	"82.62"	"28.88"	45901	"0.88"	"37.28"	39921	1	"0.27"	39815	"409.82"	"1126.62"	"532.62"	"201.38"	"59.75"	"25.25"	"8.12"	"0.88"	0	1232	"597.88"	"208.75"	"41.75"	"12.25"	"3.62"	"0.25"	0	"75.12"	"6.12"	0	"43.5"	"1.75"	0
"smallMol_569"	"1415.5"	"900.02"	20821	28856	"2220.75"	1535	"854.25"	"374.75"	"181.12"	"67.12"	"19.62"	"0.88"	"195.38"	"156.25"	"149.75"	"50.75"	"41.62"	35	"0.02"	"0.04"	"0.05"	"0.07"	"0.12"	"0.25"	"0.89"	20821	17199	25934	"0.95"	"0.42"	"0.2"	"0.07"	"0.02"	47270	23498	17654	39980	"18.63"	39850	320	"120.62"	"65.12"	40170	8	13971	22678	"0.5"	22798	39938	13971	"0.88"	"0.75"	"0.62"	"13.16"	"17.17"	40141	"52.65"	"83.07"	"86.14"	"111.59"	"145.76"	40149	31778	16803	45352	22859	46174	28522	40058	12785	42736	"2011.25"	"1176.12"	551	"218.62"	"99.5"	"34.38"	45717	"209.5"	"358.88"	"303.25"	"156.12"	"81.62"	"32.75"	"16.38"	"0.88"	"23.25"	14001	"0.62"	0	0	"2914.12"	"1719.88"	"981.25"	"309.5"	"144.12"	"66.38"	"15.88"	2	"-693.38"	"-184.88"	-127	"65.25"	37	"0.75"	27454	"-1.12"	"70.31"	"18.43"	39845	"0.1"	46813	"627.98"	2133	"1601.75"	"1105.5"	"551.5"	"276.12"	"114.38"	"33.12"	"5.62"	"2139.62"	"1294.38"	"669.75"	"201.75"	"77.25"	"30.62"	"7.38"	"0.88"	"621.25"	"132.5"	"20.75"	"222.38"	"23.25"	"0.25"
"smallMol_570"	"760.12"	"540.6"	14977	20090	"1274.62"	"710.25"	"346.25"	"106.88"	"40.75"	40156	45658	0	"101.5"	"75.38"	"72.25"	"14.75"	27607	32325	"0.05"	"0.1"	"0.18"	"0.32"	"0.44"	"0.52"	"0.53"	0	13181	11324	"0.64"	"0.2"	"0.08"	"0.02"	0	27515	39849	16893	15493	21337	19146	286	"148.5"	"96.38"	"70.62"	"44.88"	"33.5"	24	"15.25"	"66.5"	32478	32234	"37.75"	14032	"0.5"	39851	39948	"24.98"	"36.41"	"64.47"	"70.74"	"72.08"	"80.74"	23774	16469	12816	11810	39850	"0.71"	"0.42"	"0.13"	24869	39820	"1076.25"	"518.62"	"186.75"	"56.12"	"17.62"	39936	0	"198.38"	"191.62"	"159.5"	"50.75"	40170	22767	45658	0	"28.25"	27668	13971	22647	"0.88"	"1577.25"	"918.75"	"450.75"	"108.62"	"34.62"	11	40149	0	"-302.62"	"-208.5"	"-104.5"	"-1.75"	40153	"-1.88"	"-0.88"	0	"34.81"	"18.47"	39814	"0.48"	13210	"301.39"	"1169.62"	899	"621.75"	"327.12"	"184.88"	"97.62"	36	"3.12"	"1071.5"	"552.62"	"187.62"	"29.5"	"9.75"	"4.12"	"0.75"	0	"319.62"	"80.88"	3	"39.38"	"2.62"	0
"smallMol_571"	"1680.75"	"1002.28"	24838	28491	"2164.5"	"1345.62"	790	"364.25"	"199.38"	"111.5"	"55.25"	"18.38"	"127.88"	"114.12"	"108.25"	"40.38"	"33.75"	28	"0.03"	"0.05"	"0.08"	"0.13"	"0.19"	"0.27"	"0.39"	"0.71"	42401	12420	"0.79"	"0.36"	"0.2"	"0.11"	"0.06"	45962	41548	32690	31778	28216	39938	"406.62"	151	"86.38"	"52.38"	40178	23	"18.75"	"13.62"	"48.75"	32387	22737	23	4	"0.75"	"33.72"	"91.8"	"130.27"	"177.67"	"236.57"	"269.31"	"297.74"	"326.28"	46082	41334	26696	40148	40154	27546	11355	41306	46204	"0.34"	"1707.88"	"611.38"	"129.62"	"40.62"	"18.25"	6	0	"456.62"	"734.25"	"660.38"	"323.62"	"181.12"	"105.5"	"55.25"	"18.38"	"16.62"	14032	32174	"0.88"	"0.38"	2604	"1422.12"	"574.62"	"92.75"	39962	40160	22706	0	"-439.5"	"-76.5"	"215.38"	"271.5"	"169.88"	"98.38"	"51.62"	"18.38"	"84.7"	"29.56"	39995	"-0.15"	35096	"812.02"	"888.62"	"672.88"	"472.88"	202	103	49	"15.88"	0	851	"437.5"	"161.62"	"27.62"	"8.75"	3	"0.5"	0	"198.38"	"30.12"	0	44	2	0
"smallMol_572"	"573.12"	"420.79"	13150	15342	"1271.62"	"1019.25"	"684.88"	"338.88"	"191.5"	"106.75"	"42.25"	27607	"136.12"	"112.25"	"103.38"	42	"39.38"	"24.88"	"0.09"	"0.12"	"0.17"	"0.3"	"0.4"	"0.49"	"0.53"	"0.79"	39847	15373	23012	"0.81"	"0.46"	"0.25"	"0.1"	42217	19176	40031	39970	34455	40127	98	"46.25"	"35.12"	"26.25"	"20.62"	"16.25"	14	32417	"32.12"	39934	39934	"20.62"	0	0	"39.59"	"78.22"	"95.95"	"116.19"	"134.37"	"146.46"	"152.27"	"158.91"	35096	28157	16438	43252	44562	23894	16558	39998	41730	"0.3"	"1092.12"	683	"337.12"	"133.62"	"65.5"	"26.62"	14001	"179.5"	"336.25"	"347.75"	"205.25"	126	"80.12"	"36.88"	27607	39950	22798	40149	"0.5"	"0.12"	1455	"959.25"	560	"209.88"	"90.62"	"45.38"	"17.25"	13912	"-183.38"	60	"124.88"	129	"100.88"	"61.38"	25	14032	"25.78"	40035	42736	"0.6"	"-1.94"	"287.22"	"1028.25"	541	"260.25"	"92.75"	"39.88"	"20.75"	9	"1.62"	"1100.75"	"499.62"	"127.88"	3	0	0	0	0	"99.25"	"15.88"	"0.12"	"13.38"	0	0
"smallMol_573"	"895.38"	"607.45"	17168	20821	"1644.62"	1161	"649.5"	"288.38"	"128.62"	46	"15.25"	27395	"136.25"	"103.5"	"97.25"	"48.5"	40167	"16.88"	"0.03"	"0.04"	"0.08"	"0.18"	"0.49"	45658	39934	40026	25965	33239	39995	"0.47"	"0.21"	"0.08"	"0.03"	40000	40030	25324	11810	19115	21337	"220.75"	"104.38"	55	"30.88"	39949	39946	9	6	"27.25"	"24.62"	13881	40156	7	"0.12"	25477	"18.58"	"31.85"	"41.12"	"58.75"	"69.56"	"83.81"	"100.73"	30713	26330	39935	"0.71"	45413	31138	12451	17899	26755	46753	"1286.12"	"515.5"	"104.38"	27	14124	13912	0	"358.5"	"645.5"	"545.12"	"261.38"	"119.25"	"43.62"	"15.25"	27395	"15.38"	32264	32143	"0.88"	"0.12"	"2007.5"	"1083.62"	"482.88"	"65.62"	"16.88"	39938	1	0	"-362.88"	"77.38"	"166.62"	"222.75"	"111.75"	"40.5"	"14.25"	27395	"41.39"	40039	44197	"0.37"	24167	"408.47"	"1025.12"	"708.5"	"449.62"	"189.5"	"93.88"	"50.5"	"18.12"	1	"997.5"	"494.5"	"201.5"	"52.12"	"22.12"	"8.75"	"2.12"	0	"188.88"	"36.88"	0	56	"6.38"	0
"smallMol_574"	"1157.75"	"735.31"	20821	22647	"2028.88"	"1502.5"	"961.62"	"468.5"	"248.38"	110	"41.62"	15	"172.75"	102	96	"48.12"	"24.62"	40171	"0.09"	"0.13"	"0.18"	"0.27"	"0.35"	"0.47"	"0.59"	"0.76"	27791	39905	11324	"0.64"	"0.34"	"0.15"	"0.06"	26908	41883	24289	40148	21367	21002	272	"143.38"	"96.5"	"64.62"	"44.75"	"35.75"	"29.62"	22	61	"14.75"	32387	31	39939	45809	"21.28"	"27.84"	"41.31"	"64.6"	"93.61"	"105.82"	"131.14"	"162.9"	11383	34001	27061	31778	11810	39819	20852	39995	19025	44927	"1680.25"	"854.5"	"312.25"	"91.12"	"38.5"	39945	"0.62"	"348.62"	648	"649.38"	"377.38"	"209.88"	"97.5"	41	15	"45.25"	39955	27699	45778	32143	"2471.62"	"1451.25"	"773.12"	"229.38"	"73.5"	40174	14032	"0.88"	"-442.75"	"51.25"	"188.5"	"239.12"	"174.88"	"82.88"	"35.25"	40161	"61.42"	40064	11689	"0.27"	11383	"605.64"	"718.38"	"330.62"	149	"57.88"	26	"12.12"	"4.62"	"0.75"	"776.75"	"350.12"	"72.88"	"2.25"	0	0	0	0	56	"9.25"	"0.75"	"7.88"	0	0
